t-SNE Component 1,t-SNE Component 2
-6.8520107,-2.3031366
-3.2939084,2.6263058
5.5031285,-2.7758708
1.5207847,-7.0906615
-5.3351436,-2.9619844
-3.9123185,5.5206413
1.6255186,6.1374846
2.8646858,-4.459404
-5.3332443,-0.22677349
7.477068,-3.1977308
1.8113865,-2.0677655
-7.5388756,-0.23174155
-5.331961,-5.9638596
-5.1806755,-0.23108861
-0.60316485,6.612136
-0.08368041,6.579038
-6.8464723,2.570313
6.1365714,0.9352498
-0.48560634,3.2475944
5.499762,3.8651266
-0.0945188,5.029343
7.6149797,2.5760412
0.6862092,-6.9506254
-0.32920069,7.726236
1.3850367,6.4719567
2.0133069,-1.7995627
4.0067754,2.085212
-6.0809484,2.6962597
3.6595395,-2.1227756
5.569619,0.48216188
-6.701933,3.794313
4.649908,2.687199
-4.614918,5.6514792
2.38976,2.1087778
-3.1114926,-4.7000666
1.8905603,7.3155847
-0.2149113,1.6946069
-7.174379,-3.6131217
-6.3098793,3.422336
1.4184545,-6.4617424
4.204371,3.916038
-2.4090614,0.76332444
-7.6848845,-0.05217513
3.1922927,1.2790014
4.1010165,-0.08528121
0.54643226,-8.405811
-6.9308057,-2.250179
-0.17713554,7.370639
-5.9593587,-4.383781
-4.5300517,0.013393358
-4.4864397,-0.35212398
-1.0345204,4.457268
-6.222136,1.0058742
2.1002002,7.3663406
2.3972297,-2.8791327
2.4349227,-1.59867
3.0862885,2.8537092
3.3720794,-0.3561731
1.5130718,6.2393584
-5.666229,-3.5686972
2.3834295,-1.2406392
1.4678031,0.3391002
-6.2005267,3.0094805
5.05641,3.5281856
-1.6081406,1.6947464
-1.7582294,1.0347574
-3.0201783,-2.5256648
-1.5283498,1.6723537
2.3028982,6.329415
-1.8510156,-3.120041
6.224109,1.3005464
-5.34014,-0.3930268
1.1094637,7.8923154
1.2473493,6.6469693
-7.0733933,2.1581852
-6.2044497,0.28253117
-2.2137551,0.92930377
1.121522,7.8456473
5.6671133,-2.017851
7.710148,2.7455854
6.371536,-0.33804697
1.9986142,0.49339887
4.8818607,-3.99424
-5.1284847,-4.1568217
-3.7867572,2.454507
7.710217,2.91386
1.6025828,2.3442104
-0.16699593,-6.1025763
-1.9022509,5.2075014
-2.6091783,-4.878459
-6.401188,-2.789169
-0.601648,4.4679484
0.85221326,-3.5021248
7.3588204,-3.6009493
4.4515843,2.219284
-2.4572837,3.4640214
5.7420745,1.1108048
0.7547016,4.361402
0.70022386,7.4266086
-7.050174,2.9275107
0.18833405,7.479756
1.4538002,6.2273784
-1.9976442,2.592921
-1.297775,1.5310465
-0.1899351,8.262573
3.6914854,3.3793092
2.9400299,3.419086
-0.9366346,-5.865723
-3.513013,4.414199
-3.05822,1.9812652
-2.0679455,-3.7709553
-1.4106531,3.981061
-0.2789913,-0.042353585
0.28246048,2.9565265
1.1860384,4.656954
-7.2763076,0.29257366
-3.118622,4.1437407
1.4415468,-4.353978
8.161624,-2.034877
5.8122234,1.265304
6.9838104,0.23577616
7.731752,2.644321
4.017514,5.448275
-3.192525,0.83309025
0.57823837,-7.28393
5.681521,-0.19571835
1.0413364,4.7562532
5.7468953,-4.9666023
0.068139024,-2.9489853
-6.7840633,2.5837522
-1.2594224,6.86011
-0.8867145,-4.271168
-3.8650756,-3.9728181
3.1392715,3.0615187
-5.846683,1.9460282
3.395233,-5.765437
4.6173306,-3.49402
-4.4880157,4.987529
3.140756,-4.989438
-5.241347,-1.6918164
1.3263205,4.379767
-0.06938975,4.0930004
3.9028406,1.645064
6.1681533,-2.0093281
-0.9100929,8.25846
0.8917003,8.11199
5.288076,-2.7058086
-2.308915,2.383348
6.8134418,-0.0944445
-4.1812,-5.634038
-6.3974967,-2.7269063
-3.605212,4.526751
-6.319908,4.7835727
-1.2954507,-0.010067285
-4.0124536,-0.63003093
2.1515257,0.64391375
-6.7132587,2.2432818
-1.0600523,-5.8267922
1.9479359,2.837478
-5.380437,-3.8862183
8.1355295,-2.3083463
2.755761,-1.4924378
2.6452506,0.8412567
-6.0394497,-0.068190925
-3.2770872,-5.966953
-6.143371,-0.8305762
1.2872167,4.754732
5.423565,-2.864239
-1.1223094,-6.514463
6.1465125,-1.5736476
2.8157237,-3.0847661
1.915744,-2.4266577
-3.7234788,-5.122022
1.3790411,-6.374991
-0.8806648,-6.695764
5.6468425,1.195562
4.212652,-1.1282498
2.4769804,6.213953
-4.8112426,-1.3595737
-2.0987206,5.27494
-4.240862,1.7107024
2.3372517,-1.7304194
-1.6046982,0.3855141
6.067779,-2.9952285
2.2980144,2.991633
2.6726432,-2.5093946
-6.905015,0.13075083
0.6308851,-5.154167
-5.4932404,1.0679094
1.923887,7.536928
3.0256002,-3.0957365
3.3957067,-4.0818977
2.9691243,-3.8036385
5.745995,-2.2582047
0.3099165,3.9716823
-7.250354,1.5630054
-3.2020252,3.1515033
-3.4467049,-6.0909066
5.919152,-2.6653628
1.3288614,7.58919
3.9282882,-2.8455272
-1.2587247,6.245354
0.03459051,7.97733
3.392803,-5.98884
5.2441,3.8706656
-0.10565468,-0.97103554
1.8012382,6.547959
6.4061937,1.909816
-0.7407591,-5.747229
2.3591945,6.0748043
-6.867368,-2.23876
-0.5154161,3.901845
-5.0439043,-3.8431864
5.7962794,-2.0053637
-7.0142274,1.6683892
-0.07240242,3.351082
-5.0891094,-4.17694
-0.44835454,0.3711702
0.20354888,3.3875465
-0.5276227,6.530866
0.25445315,-0.8562595
4.9438167,4.216977
0.30393353,6.3845787
5.8776193,-1.4628239
3.69465,1.8718729
3.398345,-5.8519216
5.5888643,1.1041948
2.0670862,6.0183306
-2.922743,2.1830664
-5.871123,-4.0615864
2.3005226,0.78242725
4.659519,-3.9470642
-0.5888732,-0.1436893
3.0245838,-0.2932407
6.132743,1.7727623
4.105489,1.8635163
4.9523597,3.6341047
-2.3815234,0.73690325
1.086872,-4.3807654
-0.025808927,-6.047536
4.675095,3.7103262
-0.23180659,7.4538217
0.45059273,4.8758216
1.9454817,0.8167025
-7.1525016,-0.8646033
-0.5048633,-5.9988623
-5.654499,-0.5937064
3.0553725,-3.259576
-6.970972,-2.8291142
-2.7199829,-2.066069
-3.563608,-1.2784228
-4.018983,-0.9708018
2.0133681,2.623137
3.3092885,-2.4669406
-6.9707046,1.0296297
5.227388,-3.4331212
-5.464806,2.3370225
5.3300605,3.4770977
1.6129432,7.6704526
4.7297645,2.791227
0.6529128,-4.6644287
-4.236271,4.434292
-1.6243991,1.7632645
3.2376456,-5.3217607
0.051684767,-0.63858783
4.5170236,3.1627312
-1.5541945,5.038711
-4.172707,2.9202921
4.650904,3.5538778
1.2771089,7.6815324
1.759767,-4.992131
4.750076,4.046007
-1.380609,1.6550761
-0.46764833,1.6878605
2.7874699,-1.3530937
1.1994126,6.931659
5.304168,-4.484435
3.271204,-2.7446594
6.086419,-2.8675814
-3.370646,-4.79016
0.38079822,-3.0662887
-5.3482804,-4.270446
-0.47010314,-3.7778742
7.006979,2.4845653
0.6724832,-4.8598475
-3.7180014,-4.9021635
6.5755224,1.9116908
5.665004,-2.442065
-3.1280963,2.3421228
1.7025307,-4.9127183
-1.8854817,5.6186285
-2.5964112,-1.6109405
-3.385198,-2.7538195
4.1043067,-0.9143431
-1.0392078,-6.632914
5.0824275,3.1517339
-0.55822885,5.8720727
-3.6749156,4.615242
-0.96868306,1.4347525
5.9479833,1.1714472
1.7541875,4.3834286
-0.452427,-6.9366155
6.4671216,-0.39999264
2.363034,6.7758946
2.8427546,2.0750592
-4.4702625,-4.0178056
0.75440377,6.402687
2.5136304,7.117681
8.099371,-1.5432769
-2.5903385,-1.5887362
4.9650745,3.2050798
4.255789,3.7432168
-3.4928858,-0.026030721
-6.2843685,1.5438446
-5.927888,2.3315916
-6.4138317,-4.149068
7.1156387,0.32061687
2.7853384,-3.1914995
0.3408281,6.4528594
7.59115,0.9781971
3.192794,-5.671352
5.5213017,-1.9516438
0.28828973,8.290304
-0.19729918,7.1248684
-4.085823,4.617191
3.8042686,1.7541667
0.012020912,1.3172863
-3.8660915,-1.2518903
-2.057377,-0.5641763
0.07347578,-7.706682
0.14794694,0.8209733
4.2405295,0.27683017
-5.7750072,1.0817435
4.1629314,-0.47186157
-2.1172016,5.0909033
3.8796554,-0.292395
-3.4135103,-4.688654
-0.9234146,-4.757285
7.4485903,-3.5465336
-4.825586,-3.4509146
-0.069977276,5.281787
2.0551107,2.6258798
-5.267005,2.5813048
-2.9015512,3.6128495
-2.6547496,-1.1912303
5.265329,-4.042885
-3.7734294,2.0985136
5.6655707,-1.9213204
-1.9513727,5.374123
-3.157972,2.2985535
0.2634722,-8.156468
2.3880568,3.0942087
4.454364,-0.9939356
-4.096818,5.8579674
1.1362557,6.6104355
4.7868633,-0.03449049
-6.3772097,-3.375979
-1.5663482,4.1331778
-0.13619484,-4.7168813
-5.4402695,1.3979466
-5.13696,-3.8258631
2.3863814,-3.8245935
0.45742917,8.214286
5.2647157,-4.8058834
5.86785,-2.6173577
-2.9738796,2.0054717
6.916277,0.33043116
2.96164,5.9318037
-0.87381786,-4.700122
0.39872277,4.9984
-1.4462053,6.2487736
4.981691,3.4674017
1.0429701,-3.7642035
-1.0718751,3.514079
-1.8889091,-3.4596884
-6.0350695,4.298788
-2.9906838,0.9806678
-6.82349,0.66883093
4.3764453,-1.3741254
1.732968,1.4847103
4.7567244,3.790674
7.267583,0.6342854
-6.190012,2.655118
0.33488706,-2.3384154
-4.582138,4.9265676
-3.9992971,4.721012
-1.3578731,7.410221
4.676387,-0.84191436
1.7484025,5.350481
-3.4844108,-5.898541
-7.051582,1.9064094
3.1762314,1.4708835
-5.0509214,-0.9948719
-5.2045336,-1.0172018
5.6941743,-2.8990836
1.1100833,4.4508343
2.3146994,-1.543702
-3.1411185,-5.191803
0.77357477,-3.82691
0.41375527,-2.2090938
-0.04210278,-0.3046836
-4.8698807,0.09420243
-1.7837843,0.66148293
0.3442346,5.9663324
5.6212735,0.62975067
2.85776,6.0796
-7.2899585,-0.23369
1.1225228,5.085539
-3.8649344,5.236252
-2.4708283,2.482754
2.515673,0.7930664
-4.7242813,0.023121387
-4.272542,-2.4976697
-0.10139584,1.5988289
0.22154684,-8.0508585
0.31581464,-6.128671
-1.8866854,1.2155005
3.3480754,0.022192674
-4.109787,1.9677525
2.0537632,-1.7838821
0.04832746,-0.4650931
4.5642076,4.062023
5.3055854,-5.1082134
2.1958985,-2.4915752
-1.0498152,-6.504302
-0.14541085,5.303798
-5.258015,0.016817553
0.20446686,-8.072503
-7.0063114,3.1642604
-0.15668903,-0.19535907
1.7769532,1.7471789
-3.7705317,3.5406146
1.8383329,4.531108
-0.474128,4.5257215
-2.6176682,-1.5023717
3.3668406,3.1587825
-1.479823,7.313193
1.6172043,0.35086408
-0.25666818,3.6116986
0.8932815,-3.7043734
8.107652,-1.9025527
-5.543642,1.384518
-3.5688407,-0.92836845
7.992133,-2.430308
0.6998459,-4.44376
6.548392,-0.038467098
-4.089825,-5.5849776
-4.354901,5.4773684
-4.4525733,6.102276
4.045862,-0.050708633
7.7377334,-2.994495
2.878463,2.7037628
-1.498197,4.729946
5.559665,0.92428464
5.766074,-1.5786998
4.6377196,-0.041919537
3.682479,2.149729
0.8133898,6.124947
-0.87797916,-4.50998
-4.157196,5.7139893
0.174809,0.011481421
6.0964723,-2.0982087
-5.7752194,2.7294922
4.8861837,-2.8538105
2.7397318,6.267192
2.7000844,6.004518
1.9023482,0.90189976
-4.282939,-6.404853
-6.3130064,1.301854
1.3571014,-4.413224
3.2821279,-5.8571486
5.0236654,-0.27431965
-6.5905337,0.9447471
-4.105756,-4.094248
-4.3733616,-0.2926751
-3.944689,-2.3662682
5.7662926,-1.6300541
1.3483583,6.304628
-6.0412946,-1.775239
-1.1937121,1.7855655
-3.1417193,-5.510599
-7.6468163,0.98959345
3.257832,-2.785922
2.8117487,2.6392663
3.3218257,2.746581
3.3567474,2.808371
3.3486469,-5.920282
7.643722,2.4625947
-6.375715,-2.8141887
-0.9227036,0.27470353
5.7411504,-0.0107047595
-0.17285618,3.7944279
6.168275,1.3366057
-7.04509,2.461176
7.0617194,2.3805978
-0.6644509,8.007296
-3.2497833,3.0202858
0.0367297,3.9106057
-1.0137405,0.9575308
0.3614609,2.9371638
-0.056138225,5.016349
-2.486169,1.134709
-0.99762475,-6.6375613
0.76609993,-2.6162324
-0.19049262,-0.0389156
1.3220716,0.62216914
0.076276496,-4.805971
0.72227716,-8.306009
6.2715015,-0.47537535
-3.8496506,1.1329889
3.0486934,5.6026125
5.695106,1.1668652
7.5672917,1.0569093
7.715821,-2.350893
1.5624697,-4.2510343
-0.7888925,3.8373134
-3.1939762,-0.64720666
-2.7652113,-1.4258364
5.239438,3.2113202
-3.4990335,-6.0667872
7.441913,-3.602291
-0.024867075,6.647269
0.814548,3.079079
-7.2070627,-0.32779303
-2.9592092,1.6669892
-3.913028,-3.5628183
-3.055821,-2.6472623
-4.885603,2.6395802
-0.04621846,7.862155
-1.029636,3.9703352
-2.2498085,-2.9638367
-2.0700243,0.22179219
1.7414664,1.2424678
1.6886513,-5.0137224
-0.7923066,-5.9719605
3.0290434,1.5234387
-4.3950925,3.5240836
-6.1182966,0.34388375
7.006108,-0.6063057
-3.2451732,2.3162124
-3.9904406,-0.11776004
0.36825913,7.5856047
-5.901765,-3.1445897
-0.019247944,-0.31345388
-0.11392532,-0.7860279
6.40341,-0.27280608
7.416413,2.732129
0.27619845,-5.9839225
5.540998,-0.096867956
-1.5366018,4.846734
4.7555676,-0.013169722
4.7613764,-3.6746643
-5.9056773,-3.855489
-5.238809,4.4826984
-6.760904,-2.215453
3.181149,-5.274251
-0.20133989,4.4953914
4.1958613,-0.71660566
5.970592,-1.6284281
8.145552,-1.2087712
1.9672664,-0.9668438
3.8161976,-2.1870382
-3.5382106,-4.490169
7.3494153,0.6602334
3.4174867,-5.0797453
3.0535944,-4.9467444
-3.9386504,-5.9150176
2.213278,0.60126585
5.418475,-4.674451
6.673329,2.0582664
-4.310252,2.4988146
1.7996562,2.7117221
0.5948003,-4.0620804
-6.3583817,1.1778119
0.0034826102,-5.141334
2.0386775,0.7451621
4.7783575,-0.93171513
3.0359674,-5.121423
4.008419,-0.017106943
-1.2611191,1.8870348
-5.1365056,-2.1244302
-7.031345,-0.49219018
4.5461893,0.33296824
-0.27116728,7.663506
3.8558884,0.14607249
4.081327,-2.924653
6.82288,2.232644
0.9571034,6.31663
6.5747685,1.8080318
-6.649355,-3.7893474
2.6273723,0.9222685
0.37651035,-8.743787
-4.8450603,5.9066076
0.33176708,-2.7969444
-6.293558,1.2942864
4.766529,2.9055662
1.4640946,-6.225627
-2.0215409,1.2510495
-0.29306465,7.024565
0.023154605,3.407997
-7.343633,0.42977828
2.5281892,6.9521403
5.5066924,-1.8431501
-7.700281,0.77579993
0.49435997,-2.5609076
0.5211906,5.433018
0.364094,-6.3701463
-4.443962,4.339064
-3.3905225,-0.8888968
-0.97069716,4.214357
-6.410837,4.03043
4.935375,-0.07952902
-3.832828,-5.1268225
1.7005523,2.5754836
6.4333434,-0.26905364
-7.0654273,0.657505
2.350317,-2.0508835
4.903675,2.8846297
-0.94858617,1.4758542
-4.928317,0.46486706
-3.14804,1.5844766
0.24842866,-7.495235
-1.6172794,5.7070208
6.2140145,-2.312677
5.9127245,-4.258638
2.7745671,2.3503582
-3.6679251,-1.7043506
0.14500779,-3.0358515
-3.1643748,3.5791316
-4.6359587,1.2520264
3.3802645,3.2442014
1.9073603,1.7974381
-5.799696,2.4264517
1.3290585,-6.3304157
3.2978108,-4.3531804
-7.071875,2.3203473
1.3030087,5.751018
-0.58223134,1.0775326
-0.5553766,0.97351235
-2.4967675,1.0036538
-1.1794137,4.142031
-0.49353844,3.995998
-4.51362,3.6819293
-2.7272618,-2.6749601
-0.808026,-4.211482
-1.0453663,5.844195
1.2629695,7.811777
-4.8506145,-1.81876
2.5793643,2.1985896
6.9464364,0.41016796
-4.546507,-2.2745488
-3.2671916,-4.89818
-4.616237,2.1638122
1.3291692,-5.16677
2.52964,7.1802306
5.309817,-2.4892056
4.465314,-3.3634539
3.537711,2.4697683
2.4636848,6.169313
3.259204,-4.1074686
8.099445,-2.4618707
7.653401,1.3017197
5.4792995,-3.9843516
-3.2893136,0.410212
-0.4627018,5.543807
2.9700139,-3.254034
0.6829714,-7.015652
4.0512323,6.097023
4.0152006,2.2554355
-3.0825508,-0.36736768
3.0148463,1.1491915
1.6825505,2.6065679
1.018107,-4.052346
3.8754992,3.3973496
-4.93901,-1.9781913
-3.1591697,-2.5400755
-2.5838664,0.53910804
-3.4575984,4.5162663
-7.101069,-1.1874751
-0.8468469,-4.875427
1.7704477,1.3830347
-4.059175,3.060813
4.7603436,-1.9045297
0.18991008,-2.9902155
1.4013884,4.797329
2.5824983,6.08505
-2.276579,-0.8041366
1.7128289,4.1741934
4.333445,-1.4968007
2.0975833,4.554617
-4.3108406,2.2383606
3.3329167,-6.12531
-6.8254313,-1.2659125
-2.6628659,0.79926306
0.05787564,4.8447337
1.0055559,-4.321555
3.8613434,-2.167323
4.164728,-2.4484777
3.8017693,-2.6318197
-3.637289,-5.7875595
1.1024559,7.140955
-2.4814548,1.9305282
3.9488165,3.6560464
1.6557068,7.580283
3.635079,-3.1867857
-3.93754,-5.4232445
1.4934517,-4.045035
0.853286,-3.0859504
-2.0283022,1.5769744
7.52171,0.9706468
0.6523324,-2.914672
0.4249687,-2.7002425
-3.2281752,-6.7085857
3.71721,3.734244
3.5977573,1.6444222
8.0038395,-2.7090087
1.5952531,5.7003484
0.8196539,-3.2393289
1.8029412,1.7127318
5.0303955,0.74321187
-0.26479962,5.6382294
-6.1720886,-0.78933066
4.62752,-0.7520043
2.0176587,6.58042
1.9434595,-1.0740165
-5.8607273,3.2750216
1.937293,4.902809
5.5101447,0.5072661
-1.3923427,0.69082594
1.2838702,7.621993
0.33368942,-8.609959
-7.356509,1.0086299
-0.035368863,4.782207
7.9386587,-2.8434381
4.5197654,-0.5079206
4.859909,2.9872808
-1.2357458,4.471354
-0.015378799,-0.30405214
-0.036970343,8.202074
6.4399047,1.9325517
0.047853526,5.5730257
-1.1110853,3.9031563
-2.010227,7.1214294
-3.794557,-2.4963722
3.8416,1.7075888
-6.6304526,-2.5061653
5.655369,0.77005327
-0.9376551,-5.55251
2.157804,4.936505
-1.3877085,0.95719284
0.5616936,-3.0614634
-4.360578,1.5407648
2.3024359,0.7960166
-2.9876733,0.95584023
5.2258115,3.593523
2.536741,0.81896
-4.859873,-3.9793732
-6.225546,-2.7056944
0.27365854,7.1271577
-6.537468,1.9490064
7.236731,1.7421625
0.6019639,3.464243
-2.9829516,1.1153765
-3.9154778,0.44494435
-2.0089822,3.2148714
-2.9323575,2.170066
-2.5929859,-1.0599028
1.6185424,-4.631543
-0.14127815,4.9624443
-3.3684793,0.6843972
-6.327732,2.9659293
4.9420137,2.7875943
5.1906667,3.1811028
0.047188044,-2.9907994
5.303524,3.9807007
-3.9639785,3.1896973
-0.38187084,6.1715927
0.18759997,7.608467
0.22113495,6.8989863
-5.183909,0.8530297
-3.4851816,-1.070837
1.8786134,-5.1937456
4.0817122,-2.4671147
-0.30726245,0.1950349
5.92351,1.4049685
2.3263478,1.9819007
3.9476302,-1.5951607
0.56182086,-8.989405
1.4816301,-4.6167474
-6.332067,-1.630132
-1.706239,7.190045
-4.029734,-1.1100593
-0.42094544,-1.1998941
6.9378614,-1.83879
-0.13775395,-8.341551
-1.2560563,1.8206224
0.23317648,-2.9882104
6.875064,2.101548
2.4365776,1.7890592
-0.99148774,7.2523336
-1.1265244,8.267928
1.815533,0.36104584
4.0611296,-0.06511163
7.5223346,-3.3144438
-2.1163826,2.8715742
2.8532753,-3.4715044
-0.8643938,-7.1527104
-3.9802072,-0.77217305
2.1455514,6.5008936
-4.2095118,1.8154109
5.325712,-0.37325737
2.412523,1.0014013
0.45868897,-2.815215
-6.048533,2.9611967
-6.2730722,-2.3482294
6.6727824,2.0194304
4.3727407,-0.87348783
-0.43598264,0.034991253
-0.29217088,6.373717
3.1546488,-5.2190943
6.160833,-0.16223565
-6.2749457,2.6551907
0.9366998,7.0994334
-6.056554,-1.9092202
5.3306475,-4.761517
1.8707591,5.2197185
0.47148094,-8.824247
0.16295587,-7.1640296
6.667499,1.7139655
2.1300955,0.8520892
4.245684,3.837895
1.7266963,-5.044479
1.2588971,-4.478076
2.063044,0.7070013
2.3672147,-1.4482453
0.18415439,-0.7829117
2.121876,4.517391
6.5766196,2.01848
4.502616,3.172397
6.7635946,-0.63479537
3.5740333,-3.9546463
0.33533394,-0.6630423
-1.0123936,-4.9169574
3.0253303,4.8795605
0.10204876,-5.107237
3.132848,2.9700344
1.8227928,1.8248056
0.3059734,-2.92107
-5.9413896,-1.9950424
-1.0065129,3.5081952
4.1274567,3.416027
-1.5014704,2.3033733
-3.875145,1.5197369
-0.7781042,-6.4004045
-4.5072317,-3.5627654
-2.3306742,1.8055263
-0.21723883,0.1918947
-0.9557574,-4.6384907
-6.7691674,2.2736535
2.1778245,4.5905685
3.605545,0.013660071
-0.8684089,-1.2193854
2.2271326,4.636428
-4.188567,1.9020375
0.43717793,-7.5024514
1.6480216,6.0387096
-2.3787372,-3.6583877
2.2968478,0.56437314
-6.910136,2.1723344
4.234361,-2.3631954
8.118024,-2.3473933
-6.303015,-2.8227484
-7.3953257,-0.080240436
-6.09682,-1.4343326
2.1713498,-0.7883127
-4.2164483,-5.1397467
6.3742485,1.5180598
2.3055403,2.1074684
7.7235813,2.8034284
7.015215,0.81507456
-5.6748886,-1.8444064
7.0092697,2.390158
6.069999,1.2624575
0.45280513,-7.279012
-4.283557,5.8408947
2.9222612,-3.458896
0.3563069,7.87919
-0.48044562,8.402602
7.4929934,0.9442113
1.367822,-6.848911
4.464738,3.724403
2.7140124,5.8090043
-1.627907,7.2258263
-6.542813,-4.5245996
0.621216,7.604705
-6.8098755,1.1355499
3.122522,-4.2172837
5.121962,3.9430118
0.15038507,-4.5314827
-1.8210182,7.1974025
4.2725153,2.6757991
-7.5067034,-0.09472919
0.07056374,-1.102829
-0.123470776,1.5602657
-0.86590743,-4.1852856
-4.324616,0.8611387
2.0020533,-1.709631
2.45696,0.7617886
5.3241262,3.9771445
-3.8946245,4.674329
4.965899,-4.2199807
0.6091616,-2.5709662
1.2909814,-4.6038384
6.98326,0.55025387
0.3957515,-3.120222
3.7392976,1.5293404
-4.1786294,2.5448475
1.1025592,6.1805944
0.5957781,-8.871952
-2.9029534,-1.4906228
2.044973,-1.711606
-3.125402,-6.239343
1.1221938,4.156621
1.886265,6.530773
-5.021987,-2.868481
0.65724003,3.5225787
6.3853636,-3.43519
-6.2399726,-0.6590126
3.99561,5.2925677
-0.21052353,6.6280007
-7.388407,1.6964674
-0.12951869,4.245784
-0.17866176,3.4721136
-0.642996,-6.1820197
1.7744403,2.6794026
-5.687387,3.7614968
7.155965,1.1309198
-0.18246615,-4.6537275
-0.93624574,-1.6534544
-6.007519,2.1509972
-4.4334817,2.4776435
-2.3503718,2.3009129
-4.2202606,0.8234826
2.0325873,0.72453
1.115136,3.2942894
-4.416414,3.0667887
6.6684976,2.0745363
-4.856318,-1.1971303
2.2847953,-2.8071902
0.82154113,3.8255951
-0.27276534,5.014263
-6.7141156,3.6334434
6.800962,-2.2018576
0.29872373,-2.595261
4.3174767,0.21085726
2.062577,5.869813
4.880593,-1.6639308
-4.714726,-0.56383544
3.761314,1.5322917
-6.3606687,-2.4199233
3.1552742,-5.425673
1.6711262,7.5875096
-5.844528,3.1065435
0.5703625,7.6826963
5.7576084,-5.6333337
-1.750942,4.9289045
6.8072443,2.1155064
3.3741496,3.384514
3.7531426,5.350696
3.4145262,2.9522598
3.212743,-4.781222
-0.7960449,8.197053
-0.65192926,0.5458381
-3.7145019,2.9508545
3.0391636,-0.33113232
7.1754203,0.4207144
0.09348226,5.184635
-2.5286207,-3.4619462
-0.47212502,-5.939162
1.9158714,6.695024
2.0983088,-2.0986912
1.141853,6.6317954
0.44304922,3.3418036
-1.1118233,-6.2280855
-4.481395,1.9710194
-2.9165602,0.7914913
-0.8161223,0.13178097
-1.0907898,1.3189625
5.2240787,3.5997791
-2.157357,-2.2957685
2.314765,0.7468796
0.46454528,-8.402958
-1.0199813,0.8488943
-6.980013,-1.7146364
0.56241107,6.744726
4.0663633,-0.8026579
0.98487747,-4.0829396
-2.1898682,5.1990285
-1.3190626,-0.50046283
-1.8482527,-3.6818006
3.1826787,-3.3121896
3.8254788,2.6090715
-3.0981946,3.5234058
-4.860069,3.4341805
0.4985963,-7.1723084
5.423209,0.47281623
-3.8019161,1.6607563
-4.3386765,2.0422223
3.8512976,6.2490215
-6.006247,-3.3332582
1.116747,-4.3214912
-2.0823092,2.46058
5.924226,0.14043197
0.13944256,7.6898904
-2.7827165,-1.5076869
5.8796544,1.1804928
3.3796015,-4.09042
-4.5020943,1.1201354
-2.5082967,-0.41013348
-3.9069145,5.490677
0.66208273,-8.409818
-0.6157233,-6.182971
-5.3858666,0.4474945
-1.8755841,1.6755879
2.4401367,6.691042
-1.0946777,-6.4118137
-3.796531,3.1036475
7.562547,-2.801277
1.7320974,6.254169
7.393565,0.70320714
0.12393645,-4.921143
6.0765166,-1.8108598
-0.5629809,-6.153793
0.61836916,-4.8908033
-4.1943026,-3.714457
7.0216007,0.3050718
-5.431315,-2.76751
4.374362,-0.38548604
-7.3631606,1.9055016
5.5394773,-2.651784
-1.0299476,-6.988228
3.2458131,-3.1780145
-2.2886949,3.2010791
-2.7656293,-1.885874
-7.2001233,-2.6100914
0.30931786,2.887702
3.7594097,-2.9806094
5.207185,-2.7274635
-5.445632,-4.2974815
-0.9509332,-5.442326
-5.2217464,2.2844255
-0.15790837,4.5339513
-5.592527,-0.6066188
-6.458881,-1.0746908
1.6883819,7.7107954
-0.27801928,4.3193474
0.23785831,-2.6010928
2.2605934,1.8538729
-0.64114106,-6.0681314
5.6081996,-0.8300994
-7.047354,0.10167333
-3.4258885,-5.2746005
5.772027,1.0016598
-0.4050396,0.37198022
5.6223874,-1.9806124
-2.2691166,-1.8331807
-5.4702106,4.2570486
2.4999194,-3.0754375
-6.049331,2.6854806
0.65928304,-3.7341952
-5.131914,-2.2358336
2.1800694,-2.3100624
4.010735,0.0033409684
-4.100736,2.464515
5.195232,0.53666997
0.6380025,3.4947724
-6.9301047,-2.2898784
1.2495545,-6.079581
-7.4498935,-0.22579597
-5.9472513,-2.028851
-3.4399107,4.122676
6.843248,-2.027713
3.6430972,-5.9522862
4.1785975,5.7296705
-5.415156,-4.1934733
5.3045616,-4.4009376
2.1940873,-1.7533937
2.8048527,-0.9468161
-1.8510104,5.305352
-1.9185845,5.664382
2.3617635,-1.5239586
1.9957225,0.457869
-4.6888714,3.963971
-3.133661,-6.9360294
7.93671,-0.47190833
3.3004873,-5.590255
7.5184126,-1.107857
1.4339752,7.866558
-4.183879,1.659634
-0.28634486,-1.0376245
0.8078473,-4.759126
-2.4352555,-3.5509527
-1.2292858,1.7228773
2.5807524,5.945066
-4.246863,5.868647
-3.2284126,2.9305654
-0.54366386,3.3822477
4.217552,-2.642372
-3.6174426,4.5551515
6.359155,1.3325711
5.864713,1.182225
-3.463841,2.9364696
-0.322777,8.450558
4.103947,2.3697667
6.7527986,2.183869
4.06265,-1.485422
-6.697405,2.8718917
0.9363635,-3.2877722
2.9503593,2.6805089
-1.0865659,-6.67928
6.9520154,-2.677735
3.6079197,-3.988254
-3.4609447,3.0309298
-4.171289,5.799701
-3.7102115,-1.3736836
0.21067712,-2.6304338
-6.754079,1.9252752
4.1792097,5.9207196
5.7716923,-4.74537
0.82405907,5.337006
3.6377232,-2.6005287
-5.784425,-4.0626254
6.2308297,-1.2729893
-4.727584,2.7222602
